id,source_lat,source_long,target_lat,target_long,source,target,distance,slope,geometry,nearby_features,elevation_diff,is_uphill,across
8713,37.3836695,127.1141526,37.3839743,127.1144477,10827233807,10827214903,42.802,-0.0,"LINESTRING (127.1141525999999971 37.3836695000000034, 127.1142770000000013 37.3837844999999973, 127.1144476999999995 37.3839742999999984)","park: 보물섬어린이공원,park: 마루공원",-0.0,False,0
8714,37.3836753,127.1140778,37.3836695,127.1141526,11828190550,10827233807,6.64,-0.0,,"park: 보물섬어린이공원,park: 마루공원",-0.0,False,0
8715,37.3839743,127.1144477,37.3836695,127.1141526,10827214903,10827233807,42.802,-0.0,"LINESTRING (127.1144476999999995 37.3839742999999984, 127.1142770000000013 37.3837844999999973, 127.1141525999999971 37.3836695000000034)","park: 보물섬어린이공원,park: 마루공원",-0.0,False,0
8716,37.3847469,127.116752,37.3847562,127.1166655,4357105384,10827233812,7.718,0.0,"LINESTRING (127.1167520000000053 37.3847469000000032, 127.1167018999999954 37.3847510000000014, 127.1166654999999963 37.3847561999999982)",none,1.0,True,0
8717,37.3848819,127.1161168,37.3848566,127.1162472,4357105158,10827233813,11.86,-0.0,,"stream: 분당천,nan: 탄천,river: 탄천",-0.0,False,0
8718,37.388341,127.1013871,37.3884893,127.1013652,10962199969,10962199968,16.603,-0.0,,none,-0.0,False,0
8719,37.3884893,127.1013652,37.388341,127.1013871,10962199968,10962199969,16.603,-0.0,,none,-0.0,False,0
8720,37.3930151,127.1039851,37.3929086,127.1041055,5715217114,10962218838,15.918,-0.0,,stream: 운중천,-0.0,False,0
8721,37.3928599,127.1041606,37.3929086,127.1041055,2879070975,10962218838,7.281,-0.0,,stream: 운중천,-0.0,False,0
8722,37.3929474,127.1110548,37.3936217,127.1110469,12101817345,10976608349,74.982,-0.0,,none,-0.0,False,0
8723,37.393624,127.1111787,37.3936217,127.1110469,4107783369,10976608349,11.646,-0.0,,none,-0.0,False,0
8724,37.3936179,127.1106674,37.3936217,127.1110469,12101817353,10976608349,33.529,-0.0,,none,-0.0,False,0
8725,37.3936416,127.1111779,37.3936217,127.1110469,11918729036,10976608349,13.771,-0.0,"LINESTRING (127.1111779000000013 37.3936416000000023, 127.1110462000000041 37.3936409000000012, 127.1110469000000052 37.3936216999999971)",none,-0.0,False,0
8726,37.3918821,127.111336,37.3918802,127.1111175,10976608351,10976608350,19.304,-0.0,,none,-0.0,False,0
8727,37.3918511,127.1110638,37.3918802,127.1111175,4107783378,10976608350,5.743,-0.0,,none,-0.0,False,0
8728,37.3920983,127.1112244,37.3918802,127.1111175,4107783377,10976608350,26.026,-0.0,,none,-0.0,False,0
8729,37.3929474,127.1110548,37.3918802,127.1111175,12101817345,10976608350,123.161,-0.0,"LINESTRING (127.1110548000000051 37.3929473999999971, 127.1110671999999937 37.3918797999999981, 127.1111175000000060 37.3918802000000028)",none,-0.0,False,0
8730,37.3918802,127.1111175,37.3918821,127.111336,10976608350,10976608351,19.304,-0.0,,none,-0.0,False,0
8731,37.3918995,127.111327,37.3918821,127.111336,10976680437,10976608351,2.092,-0.0,,none,-0.0,False,0
8732,37.3918528,127.1114133,37.3918821,127.111336,4107783376,10976608351,7.566,-0.0,,none,-0.0,False,0
8733,37.3936205,127.1113773,37.3918821,127.111336,10976608357,10976608351,198.848,-0.0,"LINESTRING (127.1113773000000009 37.3936204999999973, 127.1113993000000022 37.3918826000000024, 127.1113359999999943 37.3918820999999966)",none,-0.0,False,0
8734,37.3936278,127.11142,37.3936205,127.1113773,10976680432,10976608357,3.859,-0.0,,none,-0.0,False,0
8735,37.393624,127.1111787,37.3936205,127.1113773,4107783369,10976608357,17.549,-0.0,,none,-0.0,False,0
8736,37.3918821,127.111336,37.3936205,127.1113773,10976608351,10976608357,198.848,-0.0,"LINESTRING (127.1113359999999943 37.3918820999999966, 127.1113993000000022 37.3918826000000024, 127.1113773000000009 37.3936204999999973)",none,-0.0,False,0
8737,37.3936416,127.1111779,37.3936205,127.1113773,11918729036,10976608357,19.399,-0.0,"LINESTRING (127.1111779000000013 37.3936416000000023, 127.1112509000000017 37.3936418999999987, 127.1113773999999950 37.3936362999999972, 127.1113773000000009 37.3936204999999973)",none,-0.0,False,0
8738,37.3936239,127.1114996,37.392514,127.1115335,10976680433,10976674089,123.56,-0.0,"LINESTRING (127.1114996000000019 37.3936239000000015, 127.1115281000000010 37.3934257000000017, 127.1115334999999931 37.3925139999999985)",none,-0.0,False,0
8739,37.3918902,127.1117604,37.3920523,127.1115375,10976680439,10976674092,28.852,-0.0,"LINESTRING (127.1117603999999943 37.3918901999999989, 127.1115803999999940 37.3919637999999992, 127.1115374999999972 37.3920159999999981, 127.1115374999999972 37.3920523000000031)",none,-0.0,False,0
8740,37.3918902,127.1117604,37.3917454,127.1123569,10976680439,10976674097,55.795,-0.0,"LINESTRING (127.1117603999999943 37.3918901999999989, 127.1118017000000009 37.3918733000000003, 127.1120939999999990 37.3918433999999991, 127.1123568999999947 37.3917453999999978)",none,-0.0,False,0
8741,37.3933776,127.111436,37.3936278,127.11142,4350141115,10976680432,27.857,-0.0,,none,-0.0,False,0
8742,37.3937084,127.111432,37.3936278,127.11142,4350141114,10976680432,9.025,-0.0,,none,-0.0,False,0
8743,37.3936239,127.1114996,37.3936278,127.11142,10976680433,10976680432,7.045,-0.0,,none,-0.0,False,0
8744,37.3936205,127.1113773,37.3936278,127.11142,10976608357,10976680432,3.859,-0.0,,none,-0.0,False,0
8745,37.3937084,127.111432,37.3936239,127.1114996,4350141114,10976680433,11.133,-0.0,,none,-0.0,False,0
8746,37.3936278,127.11142,37.3936239,127.1114996,10976680432,10976680433,7.045,-0.0,,none,-0.0,False,0
8747,37.392514,127.1115335,37.3936239,127.1114996,10976674089,10976680433,123.56,-0.0,"LINESTRING (127.1115334999999931 37.3925139999999985, 127.1115281000000010 37.3934257000000017, 127.1114996000000019 37.3936239000000015)",none,-0.0,False,0
8748,37.3936308,127.1126865,37.3936239,127.1114996,8921821316,10976680433,104.88,32.41800152555302,"LINESTRING (127.1126864999999952 37.3936307999999968, 127.1125952999999953 37.3936340999999999, 127.1115972999999997 37.3936210999999972, 127.1114996000000019 37.3936239000000015)",none,34.0,True,0
8749,37.3920983,127.1112244,37.3918885,127.111272,4107783377,10976680436,23.987,-0.0,"LINESTRING (127.1112243999999976 37.3920983000000007, 127.1112253000000010 37.3920105999999990, 127.1112452999999931 37.3919495999999967, 127.1112652000000054 37.3919135000000011, 127.1112719999999996 37.3918885000000003)",none,-0.0,False,0
8750,37.3914581,127.1112695,37.3918885,127.111272,10976680438,10976680436,48.382000000000005,5.403000254258836,"LINESTRING (127.1112695000000059 37.3914581000000013, 127.1112892999999957 37.3915246999999979, 127.1112997000000036 37.3915804000000023, 127.1113059999999990 37.3916352000000032, 127.1113052999999979 37.3916845999999978, 127.1113045000000028 37.3917160000000024, 127.1112966000000029 37.3917738999999969, 127.1112882000000042 37.3918198000000004, 127.1112813000000017 37.3918537999999998, 127.1112719999999996 37.3918885000000003)",none,19.0,True,0
8751,37.3918995,127.111327,37.3918885,127.111272,10976680437,10976680436,5.0120000000000005,-0.0,"LINESTRING (127.1113270000000028 37.3918995000000010, 127.1113045000000028 37.3918943999999982, 127.1112719999999996 37.3918885000000003)",none,-0.0,False,0
8752,37.3920983,127.1112244,37.3918995,127.111327,4107783377,10976680437,23.892,-0.0,,none,-0.0,False,0
8753,37.3918821,127.111336,37.3918995,127.111327,10976608351,10976680437,2.092,-0.0,,none,-0.0,False,0
8754,37.3918885,127.111272,37.3918995,127.111327,10976680436,10976680437,5.0120000000000005,-0.0,"LINESTRING (127.1112719999999996 37.3918885000000003, 127.1113045000000028 37.3918943999999982, 127.1113270000000028 37.3918995000000010)",none,-0.0,False,0
8755,37.3918885,127.111272,37.3914581,127.1112695,10976680436,10976680438,48.382000000000005,0.0,"LINESTRING (127.1112719999999996 37.3918885000000003, 127.1112813000000017 37.3918537999999998, 127.1112882000000042 37.3918198000000004, 127.1112966000000029 37.3917738999999969, 127.1113045000000028 37.3917160000000024, 127.1113052999999979 37.3916845999999978, 127.1113059999999990 37.3916352000000032, 127.1112997000000036 37.3915804000000023, 127.1112892999999957 37.3915246999999979, 127.1112695000000059 37.3914581000000013)",none,-19.0,False,0
8756,37.3896194,127.1112022,37.3914581,127.1112695,11405100215,10976680438,208.851,-0.0,"LINESTRING (127.1112021999999939 37.3896194000000008, 127.1112069999999932 37.3897812000000016, 127.1111750000000029 37.3899497999999966, 127.1111772000000002 37.3901334999999975, 127.1112308999999954 37.3902460999999988, 127.1112377000000038 37.3903632999999971, 127.1112076999999942 37.3904090999999994, 127.1112092000000047 37.3905432999999974, 127.1112377999999978 37.3905656000000022, 127.1112439999999992 37.3907361999999992, 127.1112008000000060 37.3908823000000012, 127.1112049000000042 37.3910403000000002, 127.1111905000000064 37.3912011999999976, 127.1112240000000071 37.3912653000000006, 127.1112258999999938 37.3913099999999972, 127.1112392000000000 37.3913798000000028, 127.1112643999999960 37.3914411000000015, 127.1112695000000059 37.3914581000000013)",none,-0.0,False,0
8757,37.3914716,127.1113036,37.3914581,127.1112695,11405100184,10976680438,3.99,-0.0,"LINESTRING (127.1113035999999994 37.3914716000000027, 127.1112897000000004 37.3914553999999981, 127.1112695000000059 37.3914581000000013)",none,-0.0,False,0
8758,37.3918528,127.1114133,37.3918902,127.1117604,4107783376,10976680439,31.457,-0.0,"LINESTRING (127.1114132999999953 37.3918528000000023, 127.1116968000000043 37.3918628999999996, 127.1117603999999943 37.3918901999999989)",none,-0.0,False,0
8759,37.3919578,127.1126742,37.3918902,127.1117604,8921821296,10976680439,83.381,-1.6302232880026082,"LINESTRING (127.1126742000000007 37.3919578000000001, 127.1126033000000035 37.3919235999999984, 127.1122723999999948 37.3919051999999965, 127.1121088000000015 37.3919392999999971, 127.1119008999999949 37.3919350999999978, 127.1118134999999967 37.3919129000000012, 127.1117603999999943 37.3918901999999989)",none,34.0,True,1
8760,37.3920523,127.1115375,37.3918902,127.1117604,10976674092,10976680439,28.852000000000004,-0.0,"LINESTRING (127.1115374999999972 37.3920523000000031, 127.1115374999999972 37.3920159999999981, 127.1115803999999940 37.3919637999999992, 127.1117603999999943 37.3918901999999989)",none,-0.0,False,0
8761,37.3917454,127.1123569,37.3918902,127.1117604,10976674097,10976680439,55.795,-0.0,"LINESTRING (127.1123568999999947 37.3917453999999978, 127.1120939999999990 37.3918433999999991, 127.1118017000000009 37.3918733000000003, 127.1117603999999943 37.3918901999999989)",none,-0.0,False,0
8762,37.393965,127.0931783,37.3915189,127.0979803,1576486015,11224790279,633.8600000000001,-9.781339728015649,"LINESTRING (127.0931783000000053 37.3939650000000015, 127.0932655000000011 37.3939074000000033, 127.0932636000000002 37.3937708999999998, 127.0933024999999930 37.3937006000000025, 127.0933801999999986 37.3936302999999981, 127.0934933999999998 37.3935729000000023, 127.0936793000000051 37.3935077000000007, 127.0937933000000015 37.3934481000000005, 127.0938474999999954 37.3934130999999965, 127.0939407999999986 37.3933073999999976, 127.0939534000000037 37.3932330000000022, 127.0939582999999971 37.3931252000000001, 127.0939877999999936 37.3930186999999989, 127.0939642000000021 37.3928865999999971, 127.0940709000000055 37.3927874999999972, 127.0941499999999991 37.3927693999999988, 127.0941868000000028 37.3927375000000026, 127.0943055999999984 37.3926639000000023, 127.0944250000000011 37.3926596000000018, 127.0945140000000038 37.3926949000000022, 127.0946663999999942 37.3927661999999970, 127.0948091000000062 37.3927546000000035, 127.0949399000000000 37.3927598000000003, 127.0950566000000066 37.3928044999999969, 127.0951229000000069 37.3928045999999981, 127.0953140999999960 37.3927916999999965, 127.0954743000000065 37.3928056999999967, 127.0955507000000040 37.3928206000000003, 127.0956654999999955 37.3928194000000005, 127.0957499999999953 37.3928502999999992, 127.0958303999999970 37.3928460999999999, 127.0959900000000005 37.3928194000000005, 127.0962300999999997 37.3927459000000013, 127.0963749000000007 37.3926915999999991, 127.0964848999999930 37.3926350999999997, 127.0966633000000030 37.3925744000000009, 127.0967813000000035 37.3925435000000022, 127.0968483000000049 37.3925412999999978, 127.0969300999999945 37.3925892999999974, 127.0969637000000034 37.3925914000000006, 127.0970441000000051 37.3925520000000020, 127.0970508000000052 37.3925114999999977, 127.0970494999999971 37.3924582000000001, 127.0971567999999934 37.3923623000000021, 127.0971916999999962 37.3923058999999967, 127.0971567999999934 37.3922632000000021, 127.0971071999999964 37.3921769000000026, 127.0971272999999968 37.3921502999999973, 127.0972184999999968 37.3920491000000013, 127.0973391999999933 37.3919500000000014, 127.0974451000000016 37.3919244000000006, 127.0975470999999999 37.3919106000000028, 127.0976261999999934 37.3919713000000016, 127.0976864999999947 37.3919137999999975, 127.0976998999999950 37.3917677999999967, 127.0977160000000055 37.3917177000000009, 127.0978293999999948 37.3917731000000018, 127.0979071000000005 37.3916042000000033, 127.0979803000000032 37.3915189000000012)","nan: Unnamed,wood: Unnamed,peak: 금토산",-62.0,False,0
8763,37.3986209,127.0854268,37.4014098,127.0935541,1576486009,11224790375,913.8800000000002,-10.942355670328704,"LINESTRING (127.0854267999999934 37.3986208999999974, 127.0854530000000011 37.3987508000000020, 127.0854884999999967 37.3988105999999974, 127.0856895999999949 37.3990450000000010, 127.0858793999999961 37.3991097999999980, 127.0860033999999956 37.3992239000000026, 127.0861187000000001 37.3994882000000004, 127.0862737000000067 37.3996830000000031, 127.0863843000000060 37.3999036000000018, 127.0864427000000063 37.4000240000000019, 127.0866010000000017 37.4000686999999985, 127.0867302999999993 37.4001956000000035, 127.0873203999999959 37.4003234999999989, 127.0876068000000032 37.4003414000000021, 127.0877677000000006 37.4003648999999996, 127.0878354000000030 37.4003915999999990, 127.0880492999999944 37.4004905999999977, 127.0883101000000011 37.4005450000000010, 127.0884891999999979 37.4005950000000027, 127.0886045999999965 37.4006737999999999, 127.0887742000000031 37.4006899000000033, 127.0889291000000014 37.4005609000000021, 127.0890583999999990 37.4005280000000013, 127.0896592999999939 37.4003404999999987, 127.0900883999999991 37.4004086999999998, 127.0904893999999956 37.4004096999999973, 127.0907911999999982 37.4004437999999979, 127.0910829000000035 37.4004468999999986, 127.0912833999999947 37.4005130999999977, 127.0914637999999997 37.4005598999999975, 127.0917024999999967 37.4005427999999966, 127.0918264999999963 37.4006132000000022, 127.0919559999999962 37.4007676000000018, 127.0920557999999971 37.4009114999999994, 127.0921397000000042 37.4010061999999976, 127.0922362999999962 37.4010285999999965, 127.0923181000000000 37.4010776000000007, 127.0924045000000007 37.4010873000000004, 127.0925273000000004 37.4011586000000023, 127.0926359000000048 37.4011927000000028, 127.0927920999999969 37.4012098999999978, 127.0931013000000007 37.4012108000000012, 127.0932640999999990 37.4012438999999972, 127.0933172000000013 37.4012416999999999, 127.0933091999999931 37.4013099000000011, 127.0932916999999946 37.4013630999999975, 127.0932755999999983 37.4014067999999966, 127.0932770000000005 37.4014877999999982, 127.0933186000000035 37.4015038000000004, 127.0934137999999933 37.4014601000000013, 127.0935541000000057 37.4014098000000033)",wood: Unnamed,-100.0,False,0
8764,37.3950219,127.0871058,37.3974286,127.0880735,1576486032,11224790406,289.44100000000003,-1.0364806644532043,"LINESTRING (127.0871058000000033 37.3950219000000033, 127.0870783999999958 37.3951677000000018, 127.0870917999999961 37.3953935999999985, 127.0871427999999952 37.3954830999999999, 127.0872392999999931 37.3955854000000016, 127.0873842000000025 37.3956962000000033, 127.0874780000000044 37.3957813999999971, 127.0877624000000026 37.3962950000000021, 127.0878213999999957 37.3964611999999974, 127.0879125999999957 37.3968425999999994, 127.0879850000000033 37.3970407999999992, 127.0880573999999967 37.3971559000000013, 127.0880681000000010 37.3972176999999988, 127.0880734999999930 37.3974285999999978)",none,-3.0,False,0
8765,37.3986209,127.0854268,37.3974286,127.0880735,1576486009,11224790406,295.658,-11.499773386818552,"LINESTRING (127.0854267999999934 37.3986208999999974, 127.0856916999999981 37.3986751999999996, 127.0859813999999943 37.3986858000000026, 127.0862307999999956 37.3986495999999988, 127.0864775999999949 37.3985557999999969, 127.0866062999999997 37.3984769999999997, 127.0869040000000041 37.3984343999999993, 127.0871293999999949 37.3983533999999977, 127.0872501000000057 37.3982426000000032, 127.0874029000000007 37.3980061000000035, 127.0874646000000041 37.3979336000000018, 127.0875826000000046 37.3978419999999971, 127.0880224999999939 37.3975671000000034, 127.0880815000000013 37.3974819000000025, 127.0880734999999930 37.3974285999999978)",none,-34.0,False,0
8766,37.3974617,127.0844276,37.3974286,127.0880735,1576486025,11224790406,334.799,-15.531707083951863,"LINESTRING (127.0844275999999979 37.3974617000000009, 127.0847100000000012 37.3974180000000018, 127.0850882000000013 37.3973689999999976, 127.0856756000000019 37.3973370000000003, 127.0857507000000055 37.3973583000000005, 127.0860751999999962 37.3975245000000029, 127.0862254000000036 37.3975478999999993, 127.0864104999999995 37.3975117000000026, 127.0867645999999951 37.3973881000000006, 127.0869495999999970 37.3973370000000003, 127.0871829999999960 37.3973561999999973, 127.0874297999999953 37.3973540000000000, 127.0877865000000071 37.3973626000000010, 127.0879769000000010 37.3973967000000016, 127.0880734999999930 37.3974285999999978)",peak: 금토산,-52.0,False,0
8767,37.3871196,127.1163812,37.3867057,127.1169329,11828193003,11402050763,68.939,-1.4505577394508191,"LINESTRING (127.1163812000000064 37.3871195999999983, 127.1164162999999974 37.3870906000000005, 127.1165443000000010 37.3870016999999990, 127.1168693999999988 37.3867818000000014, 127.1169421999999969 37.3867373000000001, 127.1169328999999948 37.3867057000000003)","park: 물방울어린이공원,nan: 물방울어린이공원,nan: 탄천,river: 탄천",-1.0,False,0
8768,37.3864588,127.1166238,37.3867057,127.1169329,11402056997,11402050763,38.723,-2.5824445420034605,"LINESTRING (127.1166237999999993 37.3864587999999998, 127.1167946000000057 37.3865952000000021, 127.1169328999999948 37.3867057000000003)","nan: 물방울어린이공원,nan: 탄천,river: 탄천",-1.0,False,0
8769,37.3916233,127.1170023,37.3916708,127.1170712,11402056957,11402056881,8.059,-3.519220891267512,,none,-2.0,False,0
8770,37.3920801,127.1170541,37.3916708,127.1170712,11402057029,11402056881,45.537,-0.0,"LINESTRING (127.1170541000000043 37.3920801000000012, 127.1170596999999987 37.3919464000000019, 127.1170654999999954 37.3918084000000022, 127.1170711999999980 37.3916708000000000)",none,-0.0,False,0
8771,37.3913291,127.1198436,37.3916708,127.1170712,11402057047,11402056881,257.962,-1.5506159821989285,"LINESTRING (127.1198435999999958 37.3913291000000001, 127.1198159000000061 37.3913772000000009, 127.1195601999999951 37.3914765999999972, 127.1193674999999956 37.3915567999999965, 127.1190955999999943 37.3916467000000026, 127.1184410999999983 37.3917416000000031, 127.1181626000000051 37.3917843999999988, 127.1179989999999975 37.3917548000000011, 127.1178476000000046 37.3917537999999965, 127.1173382000000061 37.3917336000000020, 127.1170711999999980 37.3916708000000000)",none,-4.0,False,0
8772,37.3915153,127.1215684,37.391198,127.1209637,4744755728,11402056916,64.02199999999999,-0.0,"LINESTRING (127.1215684000000010 37.3915153000000018, 127.1212655000000069 37.3913557999999995, 127.1209637000000043 37.3911980000000028)","nan: 탄천,river: 탄천",-0.0,False,0
8773,37.3918212,127.1199424,37.391198,127.1209637,11402057045,11402056916,115.51,-4.328629555882607,"LINESTRING (127.1199423999999993 37.3918212000000025, 127.1200726999999944 37.3917353000000006, 127.1201406999999932 37.3917015999999975, 127.1204094999999938 37.3915682000000018, 127.1205582999999990 37.3914943999999991, 127.1205970999999977 37.3914119000000014, 127.1209637000000043 37.3911980000000028)","nan: 탄천,river: 탄천",-5.0,False,0
8774,37.3920801,127.1170541,37.3921228,127.116973,11402057029,11402056935,8.595,-0.0,,none,-0.0,False,0
8775,37.392123,127.1166425,37.3921228,127.116973,11405100172,11402056935,29.198,-6.849784231796699,"LINESTRING (127.1166424999999975 37.3921229999999980, 127.1168660999999958 37.3921228999999968, 127.1169730000000015 37.3921228000000028)",none,-2.0,False,0
8776,37.3933374,127.1169878,37.3921228,127.116973,11918728969,11402056935,135.065,-0.0,"LINESTRING (127.1169878000000040 37.3933374000000001, 127.1169765000000069 37.3927046000000018, 127.1169730000000015 37.3921228000000028)",none,-0.0,False,0
8777,37.3916708,127.1170712,37.3916233,127.1170023,11402056881,11402056957,8.059,1.4934154080075333,,none,2.0,True,0
8778,37.3916374,127.1167072,37.3916233,127.1170023,11405100223,11402056957,26.118,-0.0,"LINESTRING (127.1167071999999933 37.3916374000000005, 127.1168633000000057 37.3916299999999993, 127.1170022999999958 37.3916232999999991)",none,-0.0,False,4
8779,37.3906829,127.1169906,37.3916233,127.1170023,11828192970,11402056957,104.632,-0.0,"LINESTRING (127.1169905999999941 37.3906829000000016, 127.1169758000000058 37.3909816999999975, 127.1170022999999958 37.3916232999999991)",none,-0.0,False,0
8780,37.3864338,127.1166881,37.3864588,127.1166238,11402057046,11402056997,6.325,15.810276679841898,,"nan: 물방울어린이공원,stream: 분당천,nan: 탄천,river: 탄천",1.0,True,0
8781,37.3867073,127.1161421,37.3864588,127.1166238,11828193138,11402056997,51.325,-0.0,"LINESTRING (127.1161421000000047 37.3867072999999976, 127.1162285000000054 37.3866641999999985, 127.1165522000000010 37.3864804999999976, 127.1165933999999993 37.3864571000000012, 127.1166237999999993 37.3864587999999998)","nan: 물방울어린이공원,nan: 탄천,river: 탄천,water: 탄천",-0.0,False,0
8782,37.3867057,127.1169329,37.3864588,127.1166238,11402050763,11402056997,38.723,2.5824445420034605,"LINESTRING (127.1169328999999948 37.3867057000000003, 127.1167946000000057 37.3865952000000021, 127.1166237999999993 37.3864587999999998)","nan: 물방울어린이공원,nan: 탄천,river: 탄천",1.0,True,0
8783,37.3921228,127.116973,37.3920801,127.1170541,11402056935,11402057029,8.595,-0.0,,none,-0.0,False,0
8784,37.3916708,127.1170712,37.3920801,127.1170541,11402056881,11402057029,45.537,-0.0,"LINESTRING (127.1170711999999980 37.3916708000000000, 127.1170654999999954 37.3918084000000022, 127.1170596999999987 37.3919464000000019, 127.1170541000000043 37.3920801000000012)",none,-0.0,False,0
8785,37.3918212,127.1199424,37.3920801,127.1170541,11402057045,11402057029,259.31,-1.1569164320697234,"LINESTRING (127.1199423999999993 37.3918212000000025, 127.1198006999999990 37.3918400000000020, 127.1194433999999944 37.3919432000000000, 127.1192001000000005 37.3919678000000033, 127.1189672999999942 37.3920117999999988, 127.1183127999999982 37.3921066999999994, 127.1180829999999986 37.3921173999999965, 127.1178706999999974 37.3921198999999973, 127.1177193000000045 37.3921188999999998, 127.1172099000000060 37.3920985999999971, 127.1170541000000043 37.3920801000000012)",none,-3.0,False,0
8786,37.391198,127.1209637,37.3918212,127.1199424,11402056916,11402057045,115.51,-0.2343720703491206,"LINESTRING (127.1209637000000043 37.3911980000000028, 127.1205970999999977 37.3914119000000014, 127.1205582999999990 37.3914943999999991, 127.1204094999999938 37.3915682000000018, 127.1201406999999932 37.3917015999999975, 127.1200726999999944 37.3917353000000006, 127.1199423999999993 37.3918212000000025)","nan: 탄천,river: 탄천",5.0,True,0
8787,37.3931958,127.1201653,37.3918212,127.1199424,12000324409,11402057045,160.513,-0.0,"LINESTRING (127.1201652999999965 37.3931958000000009, 127.1199376999999942 37.3921891000000031, 127.1200264999999945 37.3920157000000017, 127.1200257999999934 37.3919276000000025, 127.1200094999999948 37.3918395000000032, 127.1199423999999993 37.3918212000000025)",none,-0.0,False,0
8788,37.3920801,127.1170541,37.3918212,127.1199424,11402057029,11402057045,259.31,1.1569164320697234,"LINESTRING (127.1170541000000043 37.3920801000000012, 127.1172099000000060 37.3920985999999971, 127.1177193000000045 37.3921188999999998, 127.1178706999999974 37.3921198999999973, 127.1180829999999986 37.3921173999999965, 127.1183127999999982 37.3921066999999994, 127.1189672999999942 37.3920117999999988, 127.1192001000000005 37.3919678000000033, 127.1194433999999944 37.3919432000000000, 127.1198006999999990 37.3918400000000020, 127.1199423999999993 37.3918212000000025)",none,3.0,True,0
8789,37.3858323,127.1164147,37.3864338,127.1166881,9547303621,11402057046,71.112,-1.406232422094724,,"nan: 물방울어린이공원,stream: 분당천,nan: 탄천,river: 탄천",-1.0,False,0
8790,37.3864588,127.1166238,37.3864338,127.1166881,11402056997,11402057046,6.325,0.2465939859129429,,"nan: 물방울어린이공원,stream: 분당천,nan: 탄천,river: 탄천",-1.0,False,0
8791,37.3916708,127.1170712,37.3913291,127.1198436,11402056881,11402057047,257.962,1.5506159821989285,"LINESTRING (127.1170711999999980 37.3916708000000000, 127.1173382000000061 37.3917336000000020, 127.1178476000000046 37.3917537999999965, 127.1179989999999975 37.3917548000000011, 127.1181626000000051 37.3917843999999988, 127.1184410999999983 37.3917416000000031, 127.1190955999999943 37.3916467000000026, 127.1193674999999956 37.3915567999999965, 127.1195601999999951 37.3914765999999972, 127.1198159000000061 37.3913772000000009, 127.1198435999999958 37.3913291000000001)",none,4.0,True,0
8792,37.3871884,127.1162979,37.3913291,127.1198436,11828193080,11402057047,560.966,0.1782639233037296,"LINESTRING (127.1162979000000064 37.3871883999999994, 127.1167664000000030 37.3876138999999981, 127.1171805000000035 37.3880039000000011, 127.1177815000000066 37.3886305999999990, 127.1183024000000046 37.3891952999999972, 127.1187148000000064 37.3896344999999997, 127.1188087999999965 37.3897412999999972, 127.1190323000000006 37.3900711000000001, 127.1191362999999939 37.3902162999999987, 127.1192805999999962 37.3904641999999967, 127.1194411999999971 37.3907329999999973, 127.1195316999999960 37.3908970000000025, 127.1195770000000067 37.3909771000000006, 127.1195945999999992 37.3910201999999998, 127.1196288000000010 37.3911265999999998, 127.1196522000000044 37.3911763999999991, 127.1198435999999958 37.3913291000000001)",park: 물방울어린이공원,1.0,True,0
8793,37.392123,127.1166425,37.392077,127.1165777,11405100172,11405055157,7.677,-0.0,,none,-0.0,False,0
8794,37.3916802,127.1165917,37.392077,127.1165777,11405100214,11405055157,44.143,-0.0,"LINESTRING (127.1165917000000007 37.3916802000000033, 127.1165847999999983 37.3917927000000034, 127.1165809000000024 37.3919209000000023, 127.1165776999999935 37.3920770000000005)",none,-0.0,False,4
8795,37.3919568,127.113179,37.392077,127.1165777,9803177797,11405055157,303.13599999999997,-1.3195397445371055,"LINESTRING (127.1131790000000024 37.3919568000000027, 127.1132171000000000 37.3919268000000002, 127.1138049999999993 37.3919629999999970, 127.1139479999999935 37.3919330000000016, 127.1146375000000006 37.3919618999999983, 127.1154097999999948 37.3919932000000017, 127.1156313000000040 37.3920117999999988, 127.1158121999999935 37.3920431000000022, 127.1164959999999979 37.3920603999999983, 127.1165776999999935 37.3920770000000005)",none,-4.0,False,4
8796,37.3915259,127.1131265,37.3914979,127.1127469,11405100193,11405055160,34.085,-0.0,"LINESTRING (127.1131265000000070 37.3915258999999978, 127.1131036000000023 37.3915142999999972, 127.1129880000000014 37.3915057999999974, 127.1127960000000030 37.3914916000000019, 127.1127469000000048 37.3914978999999974)",none,-0.0,False,4
8797,37.3918874,127.1127402,37.3914979,127.1127469,11405100213,11405055160,43.568,-11.476312890194638,"LINESTRING (127.1127402000000046 37.3918874000000017, 127.1127400000000023 37.3918533000000011, 127.1127347999999984 37.3917426000000006, 127.1127290000000016 37.3916183999999987, 127.1127263000000056 37.3915604999999971, 127.1127469000000048 37.3914978999999974)",none,-5.0,False,4
8798,37.3914676,127.1127017,37.3914979,127.1127469,8921821298,11405055160,5.224,-0.0,"LINESTRING (127.1127017000000023 37.3914675999999986, 127.1127184999999997 37.3914788000000016, 127.1127469000000048 37.3914978999999974)",none,-0.0,False,3
8799,37.3914716,127.1113036,37.3918513,127.1093859,11405100184,11405100170,175.601,-0.0593430764622079,"LINESTRING (127.1113035999999994 37.3914716000000027, 127.1109199999999930 37.3914966999999976, 127.1103865000000042 37.3915709999999990, 127.1098448000000047 37.3917147000000014, 127.1093859000000066 37.3918512999999990)",wood: 낙생대공원,33.0,True,0
